bill_id,rollcall_id,datetime,url_votacao,legislator_name,legislator_state,legislator_party,legislator_vote,ano
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Romário,RJ,PODEMOS,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Rose de Freitas,ES,PODEMOS,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Styvenson Valentim,RN,PODEMOS,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Ciro Nogueira,PI,PP,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Daniella Ribeiro,PB,PP,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Esperidião Amin,SC,PP,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Luis Carlos Heinze,RS,PP,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Mailza Gomes,AC,PP,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Vanderlan Cardoso,GO,PP,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Renilde Bulhões,AL,PROS,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Telmário Mota,RR,PROS,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Zenaide Maia,RN,PROS,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Jorge Kajuru,GO,PSB,Não,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Leila Barros,DF,PSB,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Veneziano Vital do Rêgo,PB,PSB,MIS,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Zequinha Marinho,PA,PSC,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Angelo Coronel,BA,PSD,LS,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Arolde de Oliveira,RJ,PSD,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Carlos Viana,MG,PSD,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Irajá,TO,PSD,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Lucas Barreto,AP,PSD,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Nelsinho Trad,MS,PSD,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Omar Aziz,AM,PSD,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Otto Alencar,BA,PSD,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Sérgio Petecão,AC,PSD,MIS,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Antonio Anastasia,MG,PSDB,P-NRV,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Izalci Lucas,DF,PSDB,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, José Serra,SP,PSDB,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Mara Gabrilli,SP,PSDB,AP,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Plínio Valério,AM,PSDB,P-NRV,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Roberto Rocha,MA,PSDB,P-NRV,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Rodrigo Cunha,AL,PSDB,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Tasso Jereissati,CE,PSDB,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Flávio Bolsonaro,RJ,PSL,MIS,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Juíza Selma,MT,PSL,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Major Olimpio,SP,PSL,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Soraya Thronicke,MS,PSL,MIS,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Humberto Costa,PE,PT,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Jaques Wagner,BA,PT,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Jean Paul Prates,RN,PT,AP,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Paulo Paim,RS,PT,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Paulo Rocha,PA,PT,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Rogério Carvalho,SE,PT,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Fabiano Contarato,ES,REDE,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Flávio Arns,PR,REDE,Não,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Randolfe Rodrigues,AP,REDE,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Mecias de Jesus,RR,REPUBLICANOS,Sim,2019
129807,5946,2019-03-12,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5946, Reguffe,DF,S/Partido,Não,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Alessandro Vieira,SE,CIDADANIA,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Eliziane Gama,MA,CIDADANIA,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Marcos do Val,ES,CIDADANIA,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Chico Rodrigues,RR,DEM,MIS,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Davi Alcolumbre,AP,DEM,Presidente (art. 51 RISF),2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Jayme Campos,MT,DEM,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Marcos Rogério,RO,DEM,P-NRV,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Maria do Carmo Alves,SE,DEM,P-NRV,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Rodrigo Pacheco,MG,DEM,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Confúcio Moura,RO,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Dário Berger,SC,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Eduardo Braga,AM,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Eduardo Gomes,TO,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Fernando Bezerra Coelho,PE,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Jader Barbalho,PA,MDB,AP,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Jarbas Vasconcelos,PE,MDB,MIS,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, José Maranhão,PB,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Luiz do Carmo,GO,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Marcelo Castro,PI,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Marcio Bittar,AC,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Renan Calheiros,AL,MDB,AP,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Simone Tebet,MS,MDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Acir Gurgacz,RO,PDT,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Cid Gomes,CE,PDT,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Kátia Abreu,TO,PDT,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Weverton,MA,PDT,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Jorginho Mello,SC,PL,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Wellington Fagundes,MT,PL,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Alvaro Dias,PR,PODEMOS,Não,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Eduardo Girão,CE,PODEMOS,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Elmano Férrer,PI,PODEMOS,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Lasier Martins,RS,PODEMOS,Não,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Oriovisto Guimarães,PR,PODEMOS,Não,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Romário,RJ,PODEMOS,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Rose de Freitas,ES,PODEMOS,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Styvenson Valentim,RN,PODEMOS,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Ciro Nogueira,PI,PP,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Daniella Ribeiro,PB,PP,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Esperidião Amin,SC,PP,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Luis Carlos Heinze,RS,PP,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Mailza Gomes,AC,PP,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Vanderlan Cardoso,GO,PP,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Renilde Bulhões,AL,PROS,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Telmário Mota,RR,PROS,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Zenaide Maia,RN,PROS,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Jorge Kajuru,GO,PSB,Não,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Leila Barros,DF,PSB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Veneziano Vital do Rêgo,PB,PSB,MIS,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Zequinha Marinho,PA,PSC,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Angelo Coronel,BA,PSD,LS,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Arolde de Oliveira,RJ,PSD,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Carlos Viana,MG,PSD,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Irajá,TO,PSD,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Lucas Barreto,AP,PSD,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Nelsinho Trad,MS,PSD,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Omar Aziz,AM,PSD,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Otto Alencar,BA,PSD,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Sérgio Petecão,AC,PSD,MIS,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Antonio Anastasia,MG,PSDB,P-NRV,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Izalci Lucas,DF,PSDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, José Serra,SP,PSDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Mara Gabrilli,SP,PSDB,AP,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Plínio Valério,AM,PSDB,P-NRV,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Roberto Rocha,MA,PSDB,P-NRV,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Rodrigo Cunha,AL,PSDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Tasso Jereissati,CE,PSDB,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Flávio Bolsonaro,RJ,PSL,MIS,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Juíza Selma,MT,PSL,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Major Olimpio,SP,PSL,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Soraya Thronicke,MS,PSL,MIS,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Humberto Costa,PE,PT,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Jaques Wagner,BA,PT,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Jean Paul Prates,RN,PT,AP,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Paulo Paim,RS,PT,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Paulo Rocha,PA,PT,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Rogério Carvalho,SE,PT,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Fabiano Contarato,ES,REDE,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Flávio Arns,PR,REDE,Não,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Randolfe Rodrigues,AP,REDE,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Mecias de Jesus,RR,REPUBLICANOS,Sim,2019
135603,5947,2019-03-13,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/135603/votacoes#votacao_5947, Reguffe,DF,S/Partido,Não,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Alessandro Vieira,SE,CIDADANIA,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Eliziane Gama,MA,CIDADANIA,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Marcos do Val,ES,CIDADANIA,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Chico Rodrigues,RR,DEM,MIS,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Davi Alcolumbre,AP,DEM,Presidente (art. 51 RISF),2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Jayme Campos,MT,DEM,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Marcos Rogério,RO,DEM,P-NRV,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Maria do Carmo Alves,SE,DEM,P-NRV,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Rodrigo Pacheco,MG,DEM,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Confúcio Moura,RO,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Dário Berger,SC,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Eduardo Braga,AM,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Eduardo Gomes,TO,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Fernando Bezerra Coelho,PE,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Jader Barbalho,PA,MDB,AP,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Jarbas Vasconcelos,PE,MDB,MIS,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, José Maranhão,PB,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Luiz do Carmo,GO,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Marcelo Castro,PI,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Marcio Bittar,AC,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Renan Calheiros,AL,MDB,AP,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Simone Tebet,MS,MDB,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Acir Gurgacz,RO,PDT,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Cid Gomes,CE,PDT,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Kátia Abreu,TO,PDT,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Weverton,MA,PDT,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Jorginho Mello,SC,PL,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Wellington Fagundes,MT,PL,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Alvaro Dias,PR,PODEMOS,Não,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Eduardo Girão,CE,PODEMOS,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Elmano Férrer,PI,PODEMOS,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Lasier Martins,RS,PODEMOS,Não,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Oriovisto Guimarães,PR,PODEMOS,Não,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Romário,RJ,PODEMOS,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Rose de Freitas,ES,PODEMOS,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Styvenson Valentim,RN,PODEMOS,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Ciro Nogueira,PI,PP,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Daniella Ribeiro,PB,PP,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Esperidião Amin,SC,PP,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Luis Carlos Heinze,RS,PP,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Mailza Gomes,AC,PP,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Vanderlan Cardoso,GO,PP,Sim,2019
129807,5948,2019-03-19,https://www25.senado.leg.br:443/web/atividade/materias/-/materia/129807/votacoes#votacao_5948, Renilde Bulhões,AL,PROS,Sim,2019
